PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,CURRENT|1
9.280487346079648,-1.4230578913588439,1.970770386874114,2.433097779461894,-0.3317687790921012,-1.1933880873401232,0.7069196255069177,-0.7211353172790099,-0.18903125614976163,0.05484071194179278,0.23549807401621403,-0.273438
9.280028913777034,-1.4261397990611062,1.9697665948229899,2.4326094678748937,-0.3325667686752086,-1.194221471644269,0.7063396501755703,-0.7201951016769339,-0.1905255750845427,0.0575836223881813,0.23583197516186385,-0.273438
9.28048731365612,-1.4230579007066932,1.9707703466659412,2.4330977784804007,-0.33176878526801634,-1.1933880817562064,0.7069196342898634,-0.7211353166052301,-0.18903124995601178,0.05484069139534452,0.2354980711751744,-0.273438
9.280237116090635,-1.4235931439147083,1.9708534093812067,2.433033530638543,-0.3321507795490744,-1.1947282057542947,0.7055735833954419,-0.7190216748360825,-0.1896062170049153,0.054160295468292166,0.2353275232283318,-0.273438
9.280348848348074,-1.4229841312579834,1.9705859294311405,2.4331716383114963,-0.33187940285961465,-1.194380234146431,0.705937315169223,-0.7195205805815619,-0.18946214944074224,0.054255738815628264,0.2350941055781632,-0.273438
9.279855049356295,-1.4247567056184793,1.971467248087699,2.4331107808571013,-0.3321138785162875,-1.1946901912855077,0.7052257184728028,-0.722551384163992,-0.18975735868168092,0.054634724022271854,0.23538166793284468,-0.273438
9.280463309821473,-1.42166237336573,1.970022305374637,2.4338214096175537,-0.3308659091891181,-1.1935981280125654,0.7062622611518432,-0.7241140446674738,-0.18932009927752616,0.055465741023718235,0.23521608520703044,-0.268555
9.280394078763733,-1.4228185548830925,1.97049611691053,2.433182303800479,-0.3318073644209732,-1.1944038687367375,0.7058650389856868,-0.7194804981233147,-0.18950128573356106,0.054512558805633035,0.2354553231614572,-0.273438
9.280525110209895,-1.423070572678226,1.9707623617674241,2.433117990810933,-0.3317819400315908,-1.1933959183057454,0.7069263272637109,-0.7211334403922818,-0.18902089630358004,0.054848900450091206,0.2355070330714837,-0.273438
9.27932656072506,-1.4245524264191405,1.9716043796113356,2.434005075840852,-0.33531101589554857,-1.1935260164671166,0.7074196336273488,-0.7165968851474586,-0.18138213785174073,0.06008754812240315,0.2290014403131207,-0.273438
9.280154933673668,-1.4212383618591422,1.9697847950939542,2.432767625989074,-0.3336784057738639,-1.1932310964490767,0.7069235437027072,-0.7161973085143796,-0.1844527951889216,0.05975641308371863,0.22988203710077731,-0.27832
9.279761664552987,-1.4252694845626521,1.9691035392531895,2.43324455310601,-0.33206673281154975,-1.195764476132489,0.7043473305150055,-0.7210547204590182,-0.19140161628261826,0.05752282653620167,0.23538176341570496,-0.273438
9.27972438164997,-1.4252663395067091,1.9717231849684531,2.432950235007115,-0.3323678744857799,-1.1949949688947148,0.7048898392174342,-0.7220882788542197,-0.18989607488177396,0.05451670364705814,0.23558166472205305,-0.273438
9.280358938820383,-1.4237088059807166,1.971056868299914,2.432992320765482,-0.3321079642179488,-1.1938021612640877,0.7065321912881978,-0.7205407024589234,-0.1891650420686825,0.0544619446114347,0.23538761219724358,-0.273438
9.279980431863278,-1.4257013251963853,1.9694084040560966,2.4327292247919416,-0.3326018960860091,-1.1952836722838232,0.7052319718173405,-0.7184547867760598,-0.191004242766162,0.057217861991146104,0.23578073542317993,-0.273438
9.279435079868014,-1.4260938994837489,1.969750269275513,2.435043289514874,-0.3327312430017614,-1.1953342307553494,0.7054954076464629,-0.7224535546091047,-0.18805801141650857,0.05857680320834614,0.2345877347183388,-0.273438
9.279825362548648,-1.4264332501306631,1.9699674221069392,2.4328803534403733,-0.3321799670749622,-1.1939591838840193,0.7061720635488321,-0.7240213428627605,-0.19059963507579347,0.0583828553500293,0.23604493413378272,-0.273438
9.281069219835112,-1.4215396022491835,1.9701493530124703,2.43309456713267,-0.33147234251298135,-1.1920714544200561,0.708678550889962,-0.7197638022421102,-0.18826994678547684,0.0548120578861328,0.23525605303505825,-0.268555
9.280422992464793,-1.4249487421700269,1.9691723100814187,2.4324655685836176,-0.3325256721793517,-1.1940842608177473,0.7068246984253069,-0.7168984278905383,-0.1903492895180364,0.057398196945858466,0.2360825322965884,-0.273438
9.280497731069103,-1.4237763453522114,1.9686695635305484,2.4331414139620087,-0.3315938461730001,-1.1934092017985651,0.7070801102547395,-0.7213335386282147,-0.19020957392808352,0.05832715897376582,0.23589744882320743,-0.273438
9.279754076219021,-1.4283225078215305,1.9683295474206486,2.4323288488962396,-0.33307128717216733,-1.1948509708935626,0.7059687404325494,-0.7195114750220726,-0.19194548745257833,0.06041796968020655,0.23599969606443974,-0.273438
9.280188218018406,-1.4253229830288308,1.9693791832573984,2.4328299107836813,-0.33228973764852243,-1.1940552299962621,0.7065046905659663,-0.7204125007145211,-0.19043365519316457,0.05762846843286175,0.2356456079025859,-0.273438
9.28005050617123,-1.4260444149652727,1.9697110502489656,2.4326542796802375,-0.33256030544265885,-1.1943214149705013,0.7062285738107928,-0.7200330192759005,-0.1905533781738381,0.05755624709303643,0.23586303295519986,-0.273438
9.280345151530213,-1.4245484222114124,1.9690218036353124,2.4329786658230272,-0.3319463200500054,-1.1937309007763224,0.7067961692035618,-0.7208713267657834,-0.19032869798565155,0.0579806841308695,0.2357734023638343,-0.273438
9.280062565596364,-1.4260168932272477,1.9697306430361259,2.4325875507109274,-0.33248233875597644,-1.194146047754545,0.7063659291454842,-0.7202657032209956,-0.19052815134863474,0.05784523999180941,0.2361677590722016,-0.273438
9.28034219318997,-1.4239575481682252,1.9711841405094452,2.4329316582568095,-0.3321245139432883,-1.193638450390198,0.7067224241910322,-0.7207940384185654,-0.18910149558130823,0.054519923193822574,0.2353632296715742,-0.273438
9.280531775866226,-1.422097140618552,1.9701641976270574,2.4333579080362817,-0.3315367845321721,-1.1941376883812251,0.706141160967214,-0.7198599817460746,-0.1893815415126346,0.054584753661127514,0.23523789062991873,-0.273438
9.279992764465707,-1.4240352925483852,1.9711353341528952,2.433286394819449,-0.33184330207582,-1.194424019692803,0.705501849492381,-0.7229308690404224,-0.1896376159585983,0.05470691826921221,0.2351642402493934,-0.273438
9.28012786728341,-1.4233214292982685,1.9707963402674287,2.4334723581040825,-0.331560967322822,-1.1941623853631982,0.7057744441421399,-0.7233124345923376,-0.18951982710635448,0.05479028709889091,0.23494824989200908,-0.273438
9.280213409602043,-1.4231609959888758,1.9707055196068466,2.433492919269522,-0.3315138822069448,-1.1941893010483575,0.705712436245751,-0.7232683916200696,-0.1895466538390005,0.05504408525088751,0.2353169930083984,-0.273438
9.280437362655261,-1.4217747832975973,1.9700867326243112,2.4337838871685573,-0.3308650941178795,-1.1935163469628574,0.706349867387505,-0.7242334696481123,-0.18929576088777658,0.05548898357767742,0.23520009545051543,-0.273438
9.279817252811629,-1.425496182383737,1.969385775048608,2.4331398264535955,-0.33201499134798934,-1.1947409023973201,0.7053952465196114,-0.7227114198872084,-0.1909419057020046,0.05784277244458811,0.23541556814435857,-0.273438
9.280030492582119,-1.4240479714788747,1.9711272983488677,2.4333065867153985,-0.3318564561186423,-1.1944318331328099,0.7055085331730722,-0.7229289896463531,-0.18962725311672873,0.05471510799461888,0.23517318960848885,-0.273438
9.280661248092535,-1.4236889052801132,1.9711590934499181,2.432547297484462,-0.3323073756185858,-1.192861000585248,0.7078571954216036,-0.7186212302638694,-0.1886253212771984,0.05457334432404824,0.2359055077888121,-0.27832
9.280579674198329,-1.4241094688069167,1.9687225986359107,2.4327756567089986,-0.33237345251253825,-1.194108229710306,0.7068925920117682,-0.7168713642858476,-0.19028831784159347,0.05693268115219493,0.2352541099456794,-0.273438
9.27976210523243,-1.4252789918418995,1.971715206359689,2.4329704082182686,-0.3323810066629321,-1.195002785300043,0.7048965134372221,-0.7220864041222734,-0.18988573480667736,0.05452490135945366,0.23559060873941626,-0.273438
9.280037948369301,-1.423869728934034,1.971045463997009,2.433297103684681,-0.33177130115625625,-1.1944476504382475,0.7054296125074306,-0.7228907848840379,-0.1896767579061086,0.05496370188709461,0.23552546648466716,-0.273438
9.279701546141828,-1.4261690479408533,1.9698969360351348,2.4346576414830152,-0.3330713044735526,-1.1945172029205682,0.7067815353942679,-0.720358685610251,-0.1874931042419839,0.05812481485177335,0.2344165408570235,-0.273438
9.280181485664281,-1.425382233476632,1.9694181743306252,2.432765510940088,-0.3322160683466516,-1.1939152793776207,0.7066076175605974,-0.7206112650364301,-0.1904241055170463,0.057931754201444675,0.23597483343563605,-0.273438
9.280602205626385,-1.4222731739011942,1.970426095867279,2.4332403728613174,-0.3314031861105262,-1.1930585838987362,0.7071969191973551,-0.7215994057069488,-0.18892246896922832,0.055178967308736934,0.23561318331335857,-0.273438
9.28005488254047,-1.4260274020604269,1.9697021434111495,2.4326470185220304,-0.33256760026736343,-1.1943032733984829,0.7062520798370074,-0.7200756797835273,-0.19054991177407443,0.05756035746211148,0.2358479766216006,-0.273438
9.280487346079648,-1.4230578913588439,1.970770386874114,2.433097779461894,-0.3317687790921012,-1.1933880873401232,0.7069196255069177,-0.7211353172790099,-0.18903125614976163,0.05484071194179278,0.23549807401621403,-0.273438
9.279888906587939,-1.4245129522794875,1.9715556437693815,2.4347874542605696,-0.33282175914775086,-1.1941980114670059,0.7068327456746222,-0.7205825907134226,-0.18623480285576033,0.05524162688913324,0.2345024338965899,-0.273438
9.280505810693098,-1.4222095493559732,1.9702286195280627,2.4333203758607405,-0.33153596601259977,-1.1940558985687098,0.7062287581648247,-0.7199794054730425,-0.18935720162504088,0.05460799682364082,0.23522189602531662,-0.273438
9.280256246166928,-1.424292083373111,1.9687385919744083,2.4330559377484557,-0.33199220982783084,-1.1947285437798092,0.7057651065295422,-0.7192591686976058,-0.19079525647378148,0.057656620208782275,0.23571559718252563,-0.273438
9.280276580471483,-1.4222929467648853,1.9705404744531114,2.435291606435378,-0.33190324190012793,-1.1933406901616106,0.707658738175349,-0.7218077277361458,-0.18588848729796245,0.05573546709625296,0.23418411829776414,-0.273438
9.280285956631255,-1.423879050288873,1.9711747361781908,2.4328644513678013,-0.33202539521159524,-1.1935646495360932,0.7067243996441652,-0.7208771302816029,-0.18913700375625297,0.054783584299972495,0.23569056107065262,-0.273438
9.280348880443528,-1.4229841290397394,1.9705859522069122,2.433171603680298,-0.3318793749647858,-1.1943802411701838,0.7059372937916341,-0.71952058285959,-0.18946213909014492,0.05425575403274822,0.2350940989332309,-0.273438
9.280323577142935,-1.4246438075016918,1.9690773535580055,2.432933863744228,-0.3319527867308888,-1.1936309662128977,0.7069072546063901,-0.7210334104204873,-0.1903008963942,0.05800805881746011,0.23574234941858538,-0.273438
9.280188221280643,-1.4253230018951784,1.969379136314162,2.432829893642585,-0.3322897290021914,-1.194055243377797,0.7065047048303711,-0.7204125041523308,-0.1904336354507556,0.057628441339976896,0.23564560527174858,-0.273438
9.280232683490748,-1.424362241807037,1.9687729872752782,2.433090023198466,-0.33205772826634716,-1.1948048500028157,0.7057262315077216,-0.7191371692931752,-0.19078392700737834,0.05737250360575992,0.2353854247264929,-0.273438
9.280028899360426,-1.426139809603402,1.969766559963486,2.4326094766199446,-0.33256677829945747,-1.1942214748231597,0.7063396679965671,-0.7201951022568247,-0.19052557038863688,0.057583601233178884,0.23583197716891136,-0.273438
9.280613924431574,-1.4223982208481716,1.9704825579730176,2.4332229759722455,-0.33141547979885616,-1.1929845810242348,0.7072911456796039,-0.7217169503610681,-0.18888778920891192,0.05521043116431066,0.23560611617481086,-0.273438
9.280127853324274,-1.424942987452688,1.969025108259712,2.4329504703069924,-0.3323313853294297,-1.1951426145248827,0.7053776544898256,-0.7186645532976286,-0.19092904708860825,0.05727787403342647,0.23560513335650765,-0.273438
9.280622430890434,-1.422344026914281,1.9704313876399786,2.433283733019983,-0.33148644089076945,-1.1931264442477105,0.7071922111186255,-0.7215168815772547,-0.18891346579967375,0.05492408138002561,0.2352820788107426,-0.273438
9.279711079675765,-1.4253706938016946,1.971957049761728,2.4346152400555505,-0.3332207376063691,-1.1944610665346558,0.7066575292199077,-0.7202030387281723,-0.18631813144039572,0.0546792183741996,0.23403360021627176,-0.273438
9.280054850116944,-1.4260274114082763,1.9697021032029767,2.432647017540537,-0.3325676064432786,-1.194303267814566,0.7062520886199531,-0.7200756791097475,-0.19054990558032459,0.05756033691566319,0.23584797378056097,-0.273438
9.27987740364271,-1.4269140513938847,1.9701580746778642,2.432394047741845,-0.3328346662398332,-1.1943817264748775,0.7061692699488111,-0.7199454902704134,-0.19060259200742263,0.05752009314768064,0.23602303857375811,-0.273438
9.280367768301534,-1.4236483773624744,1.9684339880411428,2.4332759767565544,-0.3317753900650155,-1.194543206910403,0.7059988171194295,-0.7195187335914199,-0.19066613665729046,0.057455873043992634,0.2351694295210215,-0.273438
9.28005488254047,-1.4260274020604269,1.9697021434111495,2.4326470185220304,-0.33256760026736343,-1.1943032733984829,0.7062520798370074,-0.7200756797835273,-0.19054991177407443,0.05756035746211148,0.2358479766216006,-0.273438
9.28042365373375,-1.4231576360243323,1.9708428168947183,2.433040055603604,-0.33175481532279416,-1.193298469180581,0.7070005216256924,-0.7212566139043627,-0.1890172595353264,0.054855779155467084,0.23547312853911415,-0.273438
9.280237148514162,-1.4235931345668587,1.9708534495893795,2.4330335316200364,-0.33215077337315924,-1.1947282113382116,0.705573574612496,-0.7190216755098622,-0.1896062231986651,0.05416031601474046,0.23532752606937143,-0.273438
9.280349616553625,-1.423779314971234,1.9711022659494137,2.432922174244598,-0.3320393651568174,-1.1936542621117188,0.7066435123083362,-0.7207558329824704,-0.18915099417693831,0.05476849653985004,0.23571550370671288,-0.273438
9.28048733166304,-1.4230579019011396,1.97077035201461,2.433097788206945,-0.33176878871635,-1.193388090519014,0.7069196433279145,-0.7211353178589007,-0.1890312514538558,0.054840690786790394,0.23549807602326153,-0.273438
9.280378171967458,-1.423655640561491,1.971031454904537,2.4329654887101215,-0.3320351351545639,-1.1937439990181258,0.7065475336798612,-0.7206200414496162,-0.189179848824505,0.054741992546832714,0.2357328418208677,-0.273438
9.280437326969498,-1.4217747737790993,1.9700867393593748,2.43378390332816,-0.3308651089401257,-1.193516327997406,0.7063498619060461,-0.7242334655365229,-0.18929577443643578,0.05548899012411398,0.23520009524031313,-0.273438
9.279843195056797,-1.42538377289698,1.969321341762366,2.4331774159299533,-0.332015850346014,-1.1948226888475686,0.7053076815159365,-0.7225919937069235,-0.1909662649612911,0.05781951642534196,0.23543157656092248,-0.273438
9.280230343773214,-1.4253186691152686,1.9693621990209873,2.432842834106872,-0.3323101813180519,-1.1940449240085929,0.7065349035753279,-0.720453286519559,-0.19041980770696632,0.05764074082590438,0.23563950314533186,-0.273438
9.280154995145121,-1.4245412329719598,1.9714676174452002,2.4327532298344954,-0.33236963575593614,-1.1939707938917814,0.7063453649324117,-0.7202988857747438,-0.18926627791088874,0.05440807658301007,0.23557876543830353,-0.273438
9.280635176258317,-1.4245534071584207,1.9691341408503371,2.432558986002598,-0.33222080336857235,-1.1928376991025103,0.7081209465026034,-0.7188988070281067,-0.18977521730071029,0.057812886055210046,0.235932350659645,-0.273438
9.280218899669517,-1.4243263054631248,1.968981299912413,2.4346844130645526,-0.3327712158721593,-1.1941310614405978,0.7075317421882336,-0.7174502310596849,-0.1872093081443434,0.05803003636027144,0.2344591043183614,-0.273438
9.279981956946305,-1.4230568524144616,1.9707857307119274,2.432308742197969,-0.3341983389536661,-1.1926657464996004,0.7075285300710956,-0.7172270759717925,-0.18418305782646788,0.05997487882285642,0.23035125407373228,-0.273438
9.279915564331732,-1.4248302529434866,1.9693207742442782,2.432135048584445,-0.3344056090787022,-1.192037447339419,0.7084641331611454,-0.7185830960387259,-0.1849942113780723,0.06317822099518758,0.23031043516475508,-0.268555
9.280394078763733,-1.4228185548830925,1.97049611691053,2.433182303800479,-0.3318073644209732,-1.1944038687367375,0.7058650389856868,-0.7194804981233147,-0.18950128573356106,0.054512558805633035,0.2354553231614572,-0.273438
