0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.010774065,-0.09193878,-2.0453665,0.0063261893,-0.10207084,0.018644612,0.07134367,0.15881921,-0.015404303,2.5821397,0.110690184,0.032656014,1.8592913,0.007839454,0.024814434,0.09894112
0.010725555,-0.09180471,-2.0455165,0.006429622,-0.10306513,0.018609513,0.072366446,0.15881264,-0.014873758,2.5819356,0.1108997,0.031602763,1.8585567,0.007840364,0.024369359,0.0997241
0.0108098835,-0.09219168,-2.0451643,0.006226111,-0.10137759,0.018682964,0.07051496,0.15887384,-0.015880544,2.582847,0.110570446,0.03380405,1.8593596,0.007862778,0.02529382,0.09831478
0.010798776,-0.09219557,-2.0452194,0.0063286386,-0.1015733,0.018672198,0.071039535,0.1589277,-0.015574768,2.5829,0.110850506,0.033101663,1.8586546,0.007863512,0.024904251,0.09918472
0.010825848,-0.092163146,-2.0451112,0.0063938666,-0.10199715,0.018671997,0.070674986,0.15870261,-0.015484411,2.583046,0.11074463,0.03354185,1.8587662,0.007856483,0.025048569,0.09997426
0.010772566,-0.0921403,-2.0452554,0.0063307434,-0.10210475,0.018645864,0.071419194,0.15886448,-0.015318006,2.5827067,0.1105235,0.03294295,1.8586577,0.007860292,0.024848588,0.09929314
0.010806695,-0.09211911,-2.0449004,0.006255096,-0.10192585,0.018708605,0.07094109,0.15882586,-0.015891653,2.583232,0.11065022,0.033388708,1.8584828,0.007888818,0.025162876,0.098103896
0.01080852,-0.09225934,-2.0448375,0.0063542947,-0.10171929,0.018691722,0.07120244,0.15883917,-0.0154821165,2.5832307,0.11025286,0.0330538,1.8579502,0.00788,0.024725713,0.09943394
0.010769773,-0.092177756,-2.0453014,0.006241532,-0.10101394,0.018656522,0.07142294,0.15900701,-0.015631076,2.5826166,0.110964485,0.032582812,1.8587795,0.007870272,0.024743862,0.098484844
0.010799195,-0.092174746,-2.0452073,0.006318394,-0.101488605,0.018664543,0.07105252,0.1588558,-0.015562527,2.5828576,0.11087725,0.0330664,1.858756,0.007863864,0.024903119,0.099221066
0.010784058,-0.09212025,-2.0452893,0.0063363463,-0.1019589,0.018680554,0.07114415,0.15898812,-0.015605275,2.5828173,0.111031435,0.032928407,1.8585649,0.007865373,0.024889238,0.09897919
